seed,row_index,row_kind,grid_index,parameter,parameter_label,objective,cell,checkpoint_batch_zero_based,parameter_value,loss,psth_sse,cv_squared_error,analytic_gradient,firing_rate_hz,spike_count,sim_cv,cv_valid
789,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.04286160692572594,32366.0,32366.0,0.09667636454105377,13957013.0,126.20381866380322,3761.0,1.6393064260482788,True
789,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.04286160692572594,27066.0,27066.0,0.149336040019989,8751119.0,110.36542397906109,3289.0,0.8138687014579773,True
789,49,grid,9,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.04286160692572594,28016.0,28016.0,1.726276159286499,6013573.5,64.8300392604275,1932.0,3.0147030353546143,True
789,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.06507427990436554,96092.0,96092.0,0.47244253754615784,29569456.0,195.73168685614576,5833.0,2.0157227516174316,True
789,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.06507427990436554,48830.0,48830.0,0.11503433436155319,12699279.0,142.64621992550585,4251.0,0.8611418008804321,True
789,50,grid,10,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.06507427990436554,75593.0,75593.0,4.67634916305542,11738214.0,102.64756216234353,3059.0,3.863311529159546,True
789,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.0987984910607338,273086.0,273086.0,1.3309706449508667,56289204.0,302.67440689909733,9020.0,2.482055187225342,True
789,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.0987984910607338,76939.0,76939.0,0.08834174275398254,33563512.0,174.69212442535485,5206.0,0.9030855298042297,True
789,51,grid,11,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.0987984910607338,205997.0,205997.0,10.517695426940918,21689286.0,163.182443542163,4863.0,4.943924427032471,True
789,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.15000000596046448,705168.0,705168.0,3.0237598419189453,97296160.0,465.4877353108956,13872.0,3.067274332046509,True
789,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.15000000596046448,105368.0,105368.0,0.07440698146820068,69569176.0,201.9730881514043,6019.0,0.9275324940681458,True
789,52,grid,12,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.15000000596046448,493092.0,493092.0,18.57465362548828,33012780.0,249.99161101976443,7450.0,6.010656833648682,True
789,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,1,6,0.016436368227005005,4816.0,4816.0,0.1168418899178505,1418.96875,44.864266299788596,1337.0,0.9865567684173584,True
789,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,2,3,0.004957615397870541,1467.0,1467.0,0.37645223736763,16222.9306640625,17.449078889970135,520.0,0.5867518782615662,True
789,53,checkpoint_baseline,-1,on_ron_gSYN,on -> ron gSYN,PSTH SSE,7,3,0.011607290245592594,2736.0,2736.0,0.3421579599380493,7812.35400390625,14.227710479514108,424.0,1.1158820390701294,True
789,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0010000000474974513,4816.0,4816.0,0.1168418899178505,128369.0,44.864266299788596,1337.0,0.9865567684173584,True
789,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0010000000474974513,1441.0,1441.0,0.4000794589519501,-48079.15234375,16.64373678735613,496.0,0.5677905678749084,True
789,54,grid,0,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0010000000474974513,2756.0,2756.0,0.18584074079990387,2925.709228515625,10.939230227173583,326.0,1.2697322368621826,True
789,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0015182418283075094,4774.0,4774.0,0.10809679329395294,332741.5625,45.6024965605181,1359.0,0.999597430229187,True
789,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0015182418283075094,1493.0,1493.0,0.36933159828186035,193914.59375,17.650414415623636,526.0,0.5925823450088501,True
789,55,grid,1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0015182418283075094,2757.0,2757.0,0.2283180207014084,6135.61865234375,11.57679272507634,345.0,1.2229983806610107,True
789,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0023050580639392138,4895.0,4895.0,0.09036891907453537,465860.6875,46.97828931915036,1400.0,1.0277639627456665,True
789,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0023050580639392138,1494.0,1494.0,0.3494945168495178,249826.0,19.1604308580249,571.0,0.6091282963752747,True
789,56,grid,2,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0023050580639392138,2840.0,2840.0,0.30795586109161377,30141.732421875,12.751249958055098,380.0,1.145887017250061,True
789,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0034996354952454567,5263.0,5263.0,0.07636874169111252,786447.125,48.99164457568538,1460.0,1.0520292520523071,True
789,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0034996354952454567,1657.0,1657.0,0.285895973443985,547775.25,21.744236770578166,648.0,0.665616512298584,True
789,57,grid,3,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0034996354952454567,2736.0,2736.0,0.342178612947464,21894.1328125,14.227710479514108,424.0,1.1158643960952759,True
789,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0053132930770516396,6505.0,6505.0,0.06430745869874954,1925018.25,52.414348511794906,1562.0,1.074789047241211,True
789,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0053132930770516396,2023.0,2023.0,0.21455730497837067,828564.6875,25.67027952082145,765.0,0.7371056079864502,True
789,58,grid,4,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0053132930770516396,3086.0,3086.0,0.5145925879478455,252732.875,17.650414415623636,526.0,0.9834736585617065,True
789,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.00806686282157898,8726.0,8726.0,0.03232462331652641,3694139.25,58.1524109929197,1733.0,1.148587703704834,True
789,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.00806686282157898,2598.0,2598.0,0.14279219508171082,1368344.25,31.911680816079997,951.0,0.8224303722381592,True
789,59,grid,5,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.00806686282157898,3714.0,3714.0,0.5917405486106873,859278.25,24.294486762189187,724.0,0.9315779805183411,True
789,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.012247448787093163,14415.0,14415.0,0.011132988147437572,6929787.0,67.58162477769201,2014.0,1.2228652238845825,True
789,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.012247448787093163,4110.0,4110.0,0.06236789748072624,2264742.75,41.30733867991007,1231.0,0.9505732655525208,True
789,60,grid,6,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.012247448787093163,5775.0,5775.0,0.4375733733177185,2343553.25,35.66994396161203,1063.0,1.0393314361572266,True
789,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.018594589084386826,28693.0,28693.0,0.002827717224135995,12123887.0,83.75557867185664,2496.0,1.3815544843673706,True
789,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.018594589084386826,7151.0,7151.0,0.014211878180503845,3158696.0,53.95792087513841,1608.0,1.0810953378677368,True
789,61,grid,7,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.018594589084386826,12637.0,12637.0,0.14723585546016693,5270280.0,55.065266266232676,1641.0,1.3171114921569824,True
789,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.028231080621480942,62635.0,62635.0,0.1092676892876625,20080664.0,110.53320358377235,3294.0,1.6589348316192627,True
789,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.028231080621480942,12876.0,12876.0,0.0002813530445564538,5313360.0,70.2996543740143,2095.0,1.2170825004577637,True
789,62,grid,8,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.028231080621480942,32655.0,32655.0,8.711368536751252e-06,10746544.0,86.80916747760142,2587.0,1.703776240348816,True
789,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.04286160692572594,146609.0,146609.0,0.49027448892593384,40906528.0,154.4243481762357,4602.0,2.028574228286743,True
789,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.04286160692572594,21778.0,21778.0,0.02409370243549347,7107226.0,89.59430891580818,2670.0,1.3555303812026978,True
789,63,grid,9,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.04286160692572594,82302.0,82302.0,0.19242440164089203,20199166.0,136.37126270930506,4064.0,2.139486789703369,True
789,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.06507427990436554,329525.0,329525.0,1.2807687520980835,54351840.0,223.54954531727122,6662.0,2.4600887298583984,True
789,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.06507427990436554,34608.0,34608.0,0.06402584165334702,11394222.0,111.23787792355961,3315.0,1.4533421993255615,True
789,64,grid,10,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.06507427990436554,209635.0,209635.0,0.8237622976303101,37769816.0,213.1136539042314,6351.0,2.60843825340271,True
789,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0987984910607338,692246.0,692246.0,2.694878339767456,72844336.0,330.0224824670313,9835.0,2.9699866771698,True
789,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0987984910607338,50498.0,50498.0,0.08737657219171524,24838528.0,132.51233180094627,3949.0,1.4959042072296143,True
789,65,grid,11,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0987984910607338,501264.0,501264.0,2.24965238571167,60564276.0,331.12982785812557,9868.0,3.2007088661193848,True
789,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.15000000596046448,1291624.0,1291624.0,5.172402858734131,99204800.0,492.1646924599845,14667.0,3.6026699542999268,True
789,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.15000000596046448,65836.0,65836.0,0.12410247325897217,36619196.0,150.36408174222342,4481.0,1.5525907278060913,True
789,66,grid,12,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.15000000596046448,1151507.0,1151507.0,4.791989803314209,92772104.0,510.95600818764467,15227.0,3.8898861408233643,True
789,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,6,0.0010000000474974513,4816.0,4816.0,0.1168418899178505,128369.0,44.864266299788596,1337.0,0.9865567684173584,True
789,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,3,0.0013098177732899785,1467.0,1467.0,0.37645223736763,176365.25,17.449078889970135,520.0,0.5867518782615662,True
789,67,checkpoint_baseline,-1,off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,3,0.0034952524583786726,2736.0,2736.0,0.3421579599380493,23087.744140625,14.227710479514108,424.0,1.1158820390701294,True
789,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0010000000474974513,4895.0,4895.0,0.11268822848796844,-92.85523986816406,44.96493406261535,1340.0,0.9926875233650208,True
789,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0010000000474974513,1467.0,1467.0,0.37645223736763,-45.038307189941406,17.449078889970135,520.0,0.5867518782615662,True
789,68,grid,0,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0010000000474974513,3111.0,3111.0,0.1554848849773407,-1398.8436279296875,17.616858494681384,525.0,1.306509017944336,True
789,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0015182418283075094,4895.0,4895.0,0.11268822848796844,-1577.191162109375,44.96493406261535,1340.0,0.9926875233650208,True
789,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0015182418283075094,1467.0,1467.0,0.37645223736763,-298.5268249511719,17.449078889970135,520.0,0.5867518782615662,True
789,69,grid,1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0015182418283075094,3111.0,3111.0,0.1554848849773407,-1800.531982421875,17.616858494681384,525.0,1.306509017944336,True
789,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0023050580639392138,4895.0,4895.0,0.11268822848796844,-12060.6728515625,44.96493406261535,1340.0,0.9926875233650208,True
789,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0023050580639392138,1467.0,1467.0,0.37645223736763,-1892.692626953125,17.449078889970135,520.0,0.5867518782615662,True
789,70,grid,2,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0023050580639392138,3111.0,3111.0,0.1554848849773407,-986.8594360351562,17.616858494681384,525.0,1.306509017944336,True
789,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0034996354952454567,4895.0,4895.0,0.11269359290599823,-38516.01953125,44.96493406261535,1340.0,0.9926795363426208,True
789,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0034996354952454567,1461.0,1461.0,0.38105544447898865,-6509.68212890625,17.449078889970135,520.0,0.583012044429779,True
789,71,grid,3,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0034996354952454567,3121.0,3121.0,0.15581025183200836,-26665.025390625,17.616858494681384,525.0,1.3060966730117798,True
789,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0053132930770516396,4816.0,4816.0,0.1168418899178505,6552.04541015625,44.864266299788596,1337.0,0.9865567684173584,True
789,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0053132930770516396,1443.0,1443.0,0.3786170482635498,9592.4130859375,17.381967048085635,518.0,0.5849902629852295,True
789,72,grid,4,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0053132930770516396,3081.0,3081.0,0.16188529133796692,-84404.015625,17.549746652796884,523.0,1.2984750270843506,True
789,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.00806686282157898,4774.0,4774.0,0.12169250845909119,132990.34375,44.66293077413509,1331.0,0.9795336723327637,True
789,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.00806686282157898,1480.0,1480.0,0.38354602456092834,38692.37890625,17.281299285258882,515.0,0.5809980034828186,True
789,73,grid,5,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.00806686282157898,3083.0,3083.0,0.1781252920627594,-113560.265625,17.21418744337438,513.0,1.2787758111953735,True
789,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.012247448787093163,4792.0,4792.0,0.11392876505851746,263089.65625,43.65625314586759,1301.0,0.9908448457717896,True
789,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.012247448787093163,1453.0,1453.0,0.40314042568206787,82268.3046875,16.91218415489413,504.0,0.5653755068778992,True
789,74,grid,6,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.012247448787093163,2984.0,2984.0,0.240019291639328,-72300.3203125,16.173953894164626,482.0,1.2109071016311646,True
789,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.018594589084386826,4475.0,4475.0,0.12544016540050507,630445.75,41.13955907519882,1226.0,0.9742028713226318,True
789,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.018594589084386826,1427.0,1427.0,0.4176308214664459,240817.5,15.234388107781617,454.0,0.5540652871131897,True
789,75,grid,7,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.018594589084386826,2965.0,2965.0,0.3059760332107544,34148.640625,15.267944028723868,455.0,1.1476737260818481,True
789,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.028231080621480942,4748.0,4748.0,0.1293892115354538,1185399.5,37.88463474380054,1129.0,0.9686710834503174,True
789,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.028231080621480942,1468.0,1468.0,0.2976050078868866,401374.5625,12.583470353343847,375.0,0.6547770500183105,True
789,76,grid,8,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.028231080621480942,2780.0,2780.0,0.35756656527519226,91380.4296875,14.227710479514108,424.0,1.1028560400009155,True
789,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.04286160692572594,4931.0,4931.0,0.14478252828121185,1270080.375,36.44173014328378,1086.0,0.9478752017021179,True
789,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.04286160692572594,1425.0,1425.0,0.2512834966182709,437469.90625,11.811684171672091,352.0,0.6990270614624023,True
789,77,grid,9,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.04286160692572594,2925.0,2925.0,0.38434162735939026,113152.328125,13.590147981611354,405.0,1.080871820449829,True
789,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.06507427990436554,5000.0,5000.0,0.1510976105928421,1315801.625,35.737055803496524,1065.0,0.9396654367446899,True
789,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.06507427990436554,1510.0,1510.0,0.2667865455150604,439109.03125,11.57679272507634,345.0,0.6837950944900513,True
789,78,grid,10,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.06507427990436554,2899.0,2899.0,0.3688693642616272,116036.1796875,13.321700614073352,397.0,1.0934785604476929,True
789,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0987984910607338,5064.0,5064.0,0.1641129106283188,1317819.75,35.401496594074025,1055.0,0.9232696890830994,True
789,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.0987984910607338,1473.0,1473.0,0.2586196959018707,428640.09375,11.54323680413409,344.0,0.6917622685432434,True
789,79,grid,11,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.0987984910607338,2809.0,2809.0,0.36051592230796814,152083.28125,13.187476930304351,393.0,1.1003949642181396,True
789,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.15000000596046448,5059.0,5059.0,0.15410326421260834,1207567.125,35.23371698936277,1050.0,0.9358183145523071,True
789,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.15000000596046448,1459.0,1459.0,0.26062631607055664,406655.1875,11.341901278480588,338.0,0.6897931694984436,True
789,80,grid,12,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.15000000596046448,2784.0,2784.0,0.34862521290779114,180748.15625,13.1539210093621,392.0,1.1103798151016235,True
789,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,1,6,0.0052709621377289295,4816.0,4816.0,0.1168418899178505,6597.7705078125,44.864266299788596,1337.0,0.9865567684173584,True
789,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,2,3,0.00100049062166363,1467.0,1467.0,0.37645223736763,-45.16285705566406,17.449078889970135,520.0,0.5867518782615662,True
789,81,checkpoint_baseline,-1,on_sonoff_gSYN,on -> sonoff gSYN,PSTH SSE,7,3,0.028810489922761917,2736.0,2736.0,0.3421579599380493,90371.234375,14.227710479514108,424.0,1.1158820390701294,True
789,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0010000000474974513,4816.0,4816.0,0.1168418899178505,90748.7109375,44.864266299788596,1337.0,0.9865567684173584,True
789,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0010000000474974513,1467.0,1467.0,0.37645223736763,6540.189453125,17.449078889970135,520.0,0.5867518782615662,True
789,82,grid,0,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0010000000474974513,2847.0,2847.0,0.3494948744773865,-27666.93359375,14.395490084225361,429.0,1.109643816947937,True
789,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0015182418283075094,4633.0,4633.0,0.12122760713100433,3789782.5,44.025368276232335,1312.0,0.9802006483078003,True
789,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0015182418283075094,1450.0,1450.0,0.38266611099243164,717378.9375,17.281299285258882,515.0,0.5817087888717651,True
789,83,grid,1,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0015182418283075094,2818.0,2818.0,0.34646207094192505,-9212.1552734375,14.361934163283111,428.0,1.11221444606781,True
789,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0023050580639392138,4980.0,4980.0,0.107947438955307,7552934.0,41.57578604744807,1239.0,0.9998246431350708,True
789,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0023050580639392138,1465.0,1465.0,0.3823818862438202,1811432.375,16.442401261702628,490.0,0.5819385647773743,True
789,84,grid,2,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0023050580639392138,2777.0,2777.0,0.340319961309433,142357.375,14.127042716687358,421.0,1.117455244064331,True
789,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0034996354952454567,4873.0,4873.0,0.10278362035751343,8687285.0,40.06576960504681,1194.0,1.0077793598175049,True
789,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0034996354952454567,1381.0,1381.0,0.33481279015541077,2144594.0,15.167276265897117,452.0,0.6216788291931152,True
789,85,grid,3,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0034996354952454567,2844.0,2844.0,0.29692426323890686,443528.40625,13.489480218784603,402.0,1.1559171676635742,True
789,86,grid,4,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0053132930770516396,4624.0,4624.0,0.10755206644535065,9703962.0,38.48864132076105,1147.0,1.0004268884658813,True
789,86,grid,4,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0053132930770516396,1415.0,1415.0,0.3310919404029846,2547961.0,14.093486795745108,420.0,0.6249030232429504,True
789,86,grid,4,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0053132930770516396,2902.0,2902.0,0.20988036692142487,877679.125,13.0868091674776,390.0,1.2426977157592773,True
789,87,grid,5,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.00806686282157898,4702.0,4702.0,0.11643366515636444,9997591.0,37.61618737626254,1121.0,0.9871544241905212,True
789,87,grid,5,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.00806686282157898,1441.0,1441.0,0.3007292151451111,2624804.0,13.556592060669104,404.0,0.6519210934638977,True
789,87,grid,5,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.00806686282157898,2903.0,2903.0,0.1646862030029297,1053177.375,12.717694037112848,379.0,1.2950092554092407,True
789,88,grid,6,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.012247448787093163,4792.0,4792.0,0.11646885424852371,9422349.0,37.079292641186534,1105.0,0.9871028661727905,True
789,88,grid,6,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.012247448787093163,1436.0,1436.0,0.28719717264175415,2577389.75,12.98614140465085,387.0,0.664401113986969,True
789,88,grid,6,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.012247448787093163,2994.0,2994.0,0.10012536495923996,1167123.25,12.482802590517096,372.0,1.3843988180160522,True
789,89,grid,7,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.018594589084386826,4845.0,4845.0,0.12108603119850159,8832923.0,36.77728935270628,1096.0,0.9804040193557739,True
789,89,grid,7,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.018594589084386826,1448.0,1448.0,0.285214364528656,2409164.25,12.583470353343847,375.0,0.6662542819976807,True
789,89,grid,7,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.018594589084386826,2920.0,2920.0,0.09570244699716568,1064086.875,12.415690748632596,370.0,1.3914666175842285,True
789,90,grid,8,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.028231080621480942,4703.0,4703.0,0.12522032856941223,10810283.0,36.50884198516828,1088.0,0.9745133519172668,True
789,90,grid,8,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.028231080621480942,1487.0,1487.0,0.29455214738845825,2831702.5,12.549914432401597,374.0,0.6575823426246643,True
789,90,grid,8,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.028231080621480942,2907.0,2907.0,0.0779426321387291,1211683.75,12.315022985805845,367.0,1.4216426610946655,True
789,91,grid,9,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.04286160692572594,4840.0,4840.0,0.12134754657745361,14152026.0,36.47528606422603,1087.0,0.9800284504890442,True
789,91,grid,9,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.04286160692572594,1491.0,1491.0,0.31668412685394287,3922332.0,12.348578906748095,368.0,0.6375619769096375,True
789,91,grid,9,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.04286160692572594,2914.0,2914.0,0.09150704741477966,1451653.375,12.348578906748095,368.0,1.3983234167099,True
789,92,grid,10,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.06507427990436554,4892.0,4892.0,0.12717808783054352,13559929.0,36.27395053857253,1081.0,0.9717578291893005,True
789,92,grid,10,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.06507427990436554,1457.0,1457.0,0.3120875656604767,3730652.5,12.348578906748095,368.0,0.6416609287261963,True
789,92,grid,10,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.06507427990436554,2909.0,2909.0,0.09277890622615814,1592093.5,12.315022985805845,367.0,1.3962284326553345,True
789,93,grid,11,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.0987984910607338,4861.0,4861.0,0.13362504541873932,10139678.0,36.24039461763028,1080.0,0.9628306031227112,True
789,93,grid,11,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,3,0.0987984910607338,1488.0,1488.0,0.2879588007926941,2858416.0,12.315022985805845,367.0,0.663690984249115,True
789,93,grid,11,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,7,3,0.0987984910607338,2894.0,2894.0,0.09477999061346054,1596023.625,12.281467064863595,366.0,1.3929611444473267,True
789,94,grid,12,off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,6,0.15000000596046448,4872.0,4872.0,0.1290104240179062,5823966.0,36.20683869668803,1079.0,0.9691979885101318,True
