init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
6,1,0.02,2.0,0.0181871354579925,8,2584.3736927598156,-1391.293034529831,6560.040420049462,1681.3101382224604,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,False,True,True,0.0,85.06006509848662,False,False,False,gray
6,1,0.05,5.0,0.0181871354579925,8,2638.750724940527,1067.314080148206,4210.187369732848,664.5608255661841,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,True,True,True,0.0,85.06006509848662,False,False,False,gray
6,1,0.1,10.0,0.0181871354579925,8,3045.000248941988,2100.8277802055,3989.172717678476,399.2906983426666,392516.83988140523,380684.57122896565,404349.1085338448,5003.8684346865975,True,True,True,0.0,85.06006509848662,False,False,False,gray
6,2,0.0025,0.25,0.0160542204976081,8,3349.9428826515173,-11420.597340385786,18120.48310568882,6246.463983902742,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,False,True,True,0.0,101.20465756182679,False,False,False,gray
6,2,0.005,0.5,0.0160542204976081,8,9349.977950479326,1844.0095111002265,16855.946389858425,3174.275335425137,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,True,True,True,0.0,101.20465756182679,False,False,False,gray
6,2,0.01,1.0,0.0160542204976081,8,4981.242888540048,-362.3246501694439,10324.81042724954,2259.795625080866,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,False,True,True,0.0,101.20465756182679,False,False,False,gray
6,2,0.02,2.0,0.0160542204976081,8,4956.260783016086,1884.1768213760479,8028.344744656124,1299.184832250078,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,True,True,True,0.0,101.20465756182679,True,True,True,green
6,2,0.05,5.0,0.0160542204976081,8,4966.250529246145,3535.150711259017,6397.350347233272,605.2123575334031,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,True,True,True,0.0,101.20465756182679,True,True,True,green
6,2,0.1,10.0,0.0160542204976081,8,4786.249365214177,4070.6758624971517,5501.8228679312015,302.61615655638417,1102829.248977296,1058674.4636922246,1146984.0342623675,18673.06624100188,True,True,True,0.0,101.20465756182679,True,True,True,green
6,7,0.0025,0.25,0.0183411631733179,8,15274.762638110555,-4745.975409199844,35295.50068542095,8466.773540796028,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,False,True,True,0.0,111.06590382873057,False,False,False,gray
6,7,0.005,0.5,0.0183411631733179,8,15000.118735200502,2722.3409790652186,27277.896491335785,5192.274310755762,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,True,True,True,0.0,111.06590382873057,True,True,True,green
6,7,0.01,1.0,0.0183411631733179,8,17756.251386453434,10984.059801120213,24528.442971786655,2863.960978481697,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,True,True,True,0.0,111.06590382873057,True,True,True,green
6,7,0.02,2.0,0.0183411631733179,8,17109.40721351662,14284.815314639436,19933.999112393805,1194.5203966230874,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,True,True,True,0.0,111.06590382873057,True,True,True,green
6,7,0.05,5.0,0.0183411631733179,8,17437.500445017846,15576.34566148438,19298.65522855131,787.0826759388144,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,True,True,True,0.0,111.06590382873057,True,True,True,green
6,7,0.1,10.0,0.0183411631733179,8,16856.253225046807,15472.673966509985,18239.83248358363,585.115904822873,158606.742321037,151815.49148230924,165397.99315976474,2872.0211399985633,True,True,True,0.0,111.06590382873057,True,True,True,green
7,1,0.0025,0.25,0.0056448862887918,8,4949.964778996387,-2651.928939272125,12551.8584972649,3214.842152256521,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,False,True,True,0.0,94.7912821717392,False,False,False,gray
7,1,0.005,0.5,0.0056448862887918,8,4937.52096875751,-4601.319638234447,14476.361575749466,4033.977322429431,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,False,True,True,0.0,94.7912821717392,False,False,False,gray
7,1,0.01,1.0,0.0056448862887918,8,6412.501544323794,-276.4045156499524,13101.407604297541,2828.7395155776544,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,False,True,True,0.0,94.7912821717392,False,False,False,gray
7,1,0.02,2.0,0.0056448862887918,8,6943.740906902762,3844.2047476370212,10043.277066168503,1310.7943713162579,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,True,True,True,0.0,94.7912821717392,True,True,True,green
7,1,0.05,5.0,0.0056448862887918,8,6813.757066818887,5277.0294784382895,8350.484655199485,649.8823596795453,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,True,True,True,0.0,94.7912821717392,True,True,True,green
7,1,0.1,10.0,0.0056448862887918,8,6046.875203705928,5461.000039157317,6632.750368254538,247.76670718570685,42767.611301737925,41439.00544006845,44096.2171634074,561.8676458953427,True,True,True,0.0,94.7912821717392,True,True,True,green
7,2,0.0025,0.25,0.0184797272086143,8,-25.000096588435213,-2335.708801511959,2285.7086083350887,977.1991061019763,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,False,True,False,0.0,23.916982651588867,False,False,False,gray
7,2,0.005,0.5,0.0184797272086143,8,1049.996700381402,-268.0821311154257,2368.0755318782294,557.4157630367635,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,False,True,True,0.0,23.916982651588867,False,False,False,gray
7,2,0.01,1.0,0.0184797272086143,8,356.2497590139217,-533.697598456144,1246.1971164839874,376.35888952361336,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,False,True,True,0.0,23.916982651588867,False,False,False,gray
7,2,0.02,2.0,0.0184797272086143,8,1218.751795911081,520.3792500256707,1917.1243417964913,295.34186897347195,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,True,True,True,0.125,23.916982651588867,True,True,True,green
7,2,0.05,5.0,0.0184797272086143,8,1351.250305872701,964.8302865638866,1737.6703251815152,163.41709218643345,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,True,True,True,0.0,23.916982651588867,True,True,True,green
7,2,0.1,10.0,0.0184797272086143,8,1054.3746429889552,521.109187428033,1587.6400985498774,225.5180522663254,7.122676299454525,4.208529997541108,10.036822601367943,1.2323929689676831,True,True,True,0.0,23.916982651588867,True,True,True,green
7,7,0.0025,0.25,0.0064959600567817,8,10099.842483268498,4205.965730670005,15993.71923586699,2492.521485656101,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
7,7,0.005,0.5,0.0064959600567817,8,11475.021181792757,3302.775589880289,19647.266773705225,3456.04405706646,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
7,7,0.01,1.0,0.0064959600567817,8,10325.000737518229,6279.266261560033,14370.735213476424,1710.9418011056237,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
7,7,0.02,2.0,0.0064959600567817,8,7562.498877530916,4003.4088527017275,11121.588902360105,1505.1397795788591,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
7,7,0.05,5.0,0.0064959600567817,8,7586.250609970278,5625.205644876448,9547.295575064109,829.3262507871566,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
7,7,0.1,10.0,0.0064959600567817,8,7477.497354124537,6470.64148947256,8484.353218776514,425.79951718492714,47260.84949023882,44526.62071110621,49995.07826937143,1156.305817844363,True,True,True,0.0,75.79024193819,True,True,True,green
