init_id,cell,log_offset,epsilon,center_gain,gain_mean,loss_mean,loss_ci_low,loss_ci_high,loss_sem,delta_loss_mean,delta_loss_ci_low,delta_loss_ci_high,delta_loss_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,firing_rate_mean_hz
2,2,0.02,0.02,0.0100537622347474,0.0102568613365292,245163.25,244249.76029901445,246076.73970098555,386.3149506185705,2472.875,2035.3614430738226,2910.3885569261774,185.02455797426302,2126017.9864548333,2094905.1995723646,2157130.7733373023,306.11808328579576
2,2,0.05,0.05,0.0100537622347474,0.010569229722023,249119.625,248134.4015989035,250104.8484010965,416.65114465135656,6429.25,5706.9695669928005,7151.5304330071995,305.45251852199317,2126017.9864548333,2094905.1995723646,2157130.7733373023,308.4292473406932
2,2,0.1,0.1,0.0100537622347474,0.011111126281321,255574.125,254585.4137581418,256562.8362418582,418.12615310539263,12883.75,12345.197000453703,13422.302999546297,227.75415552112952,2126017.9864548333,2094905.1995723646,2157130.7733373023,312.22526089728535
2,7,-0.1,0.1,0.0021897365804761,0.001981355715543,12615.5,12507.16971537524,12723.83028462476,45.812895876286056,-994.0,-1103.4918425370104,-884.5081574629896,46.304118915831104,7165.237357443904,6893.467041881221,7437.0076730065875,76.59977853092178
2,7,-0.05,0.05,0.0021897365804761,0.002082941820845,13166.0,13016.567586924562,13315.432413075438,63.194993020469134,-443.5,-575.218879790278,-311.78112020972196,55.703936767777655,7165.237357443904,6893.467041881221,7437.0076730065875,78.23562967685648
2,7,-0.02,0.02,0.0021897365804761,0.0021463769953697,13406.75,13273.820983402371,13539.679016597629,56.21570383036094,-202.75,-256.5024953232572,-148.9975046767428,22.73193945594109,7165.237357443904,6893.467041881221,7437.0076730065875,78.88997013523036
2,7,-0.01,0.01,0.0021897365804761,0.002167948288843,13493.625,13343.483371478846,13643.766628521154,63.49492035363368,-115.875,-164.0137900925173,-67.73620990748272,20.357902554746925,7165.237357443904,6893.467041881221,7437.0076730065875,79.16261199288616
2,7,-0.005,0.005,0.0021897365804761,0.0021788151934742,13544.75,13396.81529389129,13692.68470610871,62.56161248835309,-64.75,-114.90478567105492,-14.595214328945076,21.210467429347908,7165.237357443904,6893.467041881221,7437.0076730065875,79.29264118653737
2,7,-0.0025,0.0025,0.0021897365804761,0.0021842690184712,13572.0,13441.904215070153,13702.095784929847,55.01752967399183,-37.5,-60.33423990691027,-14.66576009308973,9.656603957913982,7165.237357443904,6893.467041881221,7437.0076730065875,79.35975302842185
2,7,0.0,0.0,0.0021897365804761,0.0021897365804761,13609.5,13486.254846819815,13732.745153180185,52.12039633661389,0.0,0.0,0.0,0.0,7165.237357443904,6893.467041881221,7437.0076730065875,79.43525385054193
2,7,0.0025,0.0025,0.0021897365804761,0.002195217879489,13634.625,13502.34263812189,13766.90736187811,55.94223343899363,25.125,-17.156829693550286,67.40682969355029,17.880993001348827,7165.237357443904,6893.467041881221,7437.0076730065875,79.51494916277977
2,7,0.005,0.005,0.0021897365804761,0.0022007126826792,13645.5,13507.572835014462,13783.427164985538,58.32942163755293,36.0,-29.14069262280063,101.14069262280063,27.548010039617324,7165.237357443904,6893.467041881221,7437.0076730065875,79.56947753431092
2,7,0.01,0.01,0.0021897365804761,0.0022117437329143,13712.125,13551.89697348564,13872.35302651436,67.76045978824439,102.625,-7.070864480156544,212.32086448015656,46.39039983044521,7165.237357443904,6893.467041881221,7437.0076730065875,79.71628468843326
2,7,0.02,0.02,0.0021897365804761,0.0022339720744639,13748.5,13589.815766350779,13907.184233649221,67.10758952181617,139.0,44.90187535588042,233.0981246441196,39.79411298887599,7165.237357443904,6893.467041881221,7437.0076730065875,79.89664776349787
2,7,0.05,0.05,0.0021897365804761,0.0023020068183541,14009.375,13860.280439935757,14158.469560064243,63.0521149243114,399.875,273.76171207982156,525.9882879201784,53.33333100818447,7165.237357443904,6893.467041881221,7437.0076730065875,80.62229455387403
2,7,0.1,0.1,0.0021897365804761,0.0024200333282351,14418.375,14296.945042467038,14539.804957532962,51.352749787273176,808.875,702.4533622141612,915.2966377858388,45.00572880200919,7165.237357443904,6893.467041881221,7437.0076730065875,81.81352974732391
3,1,-0.1,0.1,0.0030624063219875,0.0027709798887372,4283.75,4126.113890223566,4441.386109776434,66.66433775694038,-142.25,-243.65917533512484,-40.84082466487516,42.88595757521169,7591.533107551622,6371.928569777347,8811.137645325898,58.26566222609979
3,1,-0.05,0.05,0.0030624063219875,0.002913051052019,4449.625,4314.04523628145,4585.20476371855,57.336705240684545,23.625,-45.67609547587253,92.92609547587253,29.307445116995684,7591.533107551622,6371.928569777347,8811.137645325898,59.71276131673434
3,1,-0.02,0.02,0.0030624063219875,0.003001766745001,4443.5,4271.087315655865,4615.912684344135,72.9133536662328,17.5,-25.395054868642518,60.39505486864252,18.14032603266624,7591.533107551622,6371.928569777347,8811.137645325898,60.618771182175095
3,1,-0.01,0.01,0.0030624063219875,0.0030319348443299,4421.5,4253.517143571089,4589.482856428911,71.03997868403798,-4.5,-52.463333929629016,43.463333929629016,20.283702113484395,7591.533107551622,6371.928569777347,8811.137645325898,60.80332874735747
3,1,-0.005,0.005,0.0030624063219875,0.0030471323989331,4418.5,4277.853122946905,4559.146877053095,59.47958833559146,-7.5,-30.5301708113837,15.530170811383702,9.739463170891035,7591.533107551622,6371.928569777347,8811.137645325898,60.93755243112648
3,1,-0.0025,0.0025,0.0030624063219875,0.0030547596979886,4417.625,4259.285363142184,4575.964636857816,66.96185947985613,-8.375,-45.89079428811714,29.140794288117142,15.865435814103202,7591.533107551622,6371.928569777347,8811.137645325898,61.05080366430657
3,1,0.0,0.0,0.0030624063219875,0.0030624063219875,4426.0,4278.484858846441,4573.515141153559,62.38417839713619,0.0,0.0,0.0,0.0,7591.533107551622,6371.928569777347,8811.137645325898,61.159860407368875
3,1,0.0025,0.0025,0.0030624063219875,0.0030700720380991,4429.0,4286.57747633292,4571.42252366708,60.23050959201893,3.0,-7.678276885887536,13.678276885887536,4.515845119449641,7591.533107551622,6371.928569777347,8811.137645325898,61.19761081842891
3,1,0.005,0.005,0.0030624063219875,0.0030777566134929,4439.5,4315.21414492109,4563.78585507891,52.56050934739068,13.5,-24.727801857153153,51.72780185715315,16.166543936696637,7591.533107551622,6371.928569777347,8811.137645325898,61.26472266031341
3,1,0.01,0.01,0.0030624063219875,0.0030931839719414,4420.0,4284.104621933814,4555.895378066186,57.47017860222316,-6.0,-65.63020580414056,53.63020580414055,25.21762422252682,7591.533107551622,6371.928569777347,8811.137645325898,61.36119593302237
3,1,0.02,0.02,0.0030624063219875,0.0031242710538208,4468.25,4310.419555100275,4626.080444899725,66.74652211378294,42.25,-14.709526789021893,99.2095267890219,24.088193610741577,7591.533107551622,6371.928569777347,8811.137645325898,61.696755142444886
3,1,0.05,0.05,0.0030624063219875,0.0032194191589951,4514.5,4396.596065243923,4632.403934756077,49.86159415249949,88.5,-0.5946631570729579,177.59466315707294,37.67814827115124,7591.533107551622,6371.928569777347,8811.137645325898,62.58598704741452
3,1,0.1,0.1,0.0030624063219875,0.0033844825811684,4555.125,4477.344319578527,4632.905680421473,32.893463039246654,129.125,21.575031522769194,236.6749684772308,45.48290004417672,7591.533107551622,6371.928569777347,8811.137645325898,63.97436327640011
3,2,-0.1,0.1,0.0152102718129754,0.013762823306024,53598.875,53415.37517516206,53782.37482483794,77.60210727532744,-1796.25,-1943.879317303801,-1648.620682696199,62.432463510580774,1076487.3511024239,1059619.3779124406,1093355.3242924071,154.03006610516422
3,2,-0.05,0.05,0.0152102718129754,0.0144684584811329,54485.75,54342.069886789446,54629.430113210554,60.762344424816256,-909.375,-1006.2781738464561,-812.4718261535439,40.98036877579312,1076487.3511024239,1059619.3779124406,1093355.3242924071,155.19193986778967
3,2,-0.02,0.02,0.0152102718129754,0.0149090886116027,54960.75,54804.082808501196,55117.417191498804,66.25458205178826,-434.375,-576.7210433559113,-292.0289566440887,60.19816605535895,1076487.3511024239,1059619.3779124406,1093355.3242924071,155.84208583604575
3,2,-0.01,0.01,0.0152102718129754,0.0150589272379875,55191.0,55057.86289483368,55324.13710516632,56.30370452161334,-204.125,-269.3261141762881,-138.9238858237119,27.57356232491033,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.15667259487935
3,2,-0.005,0.005,0.0152102718129754,0.0151344100013375,55315.75,55204.63624603144,55426.86375396856,46.99002553734143,-79.375,-148.11044397765264,-10.639556022347364,29.068231001755656,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.24056239723498
3,2,-0.0025,0.0025,0.0152102718129754,0.0151722934097051,55345.0,55178.047408394574,55511.952591605426,70.60427951416462,-50.125,-149.09926237451418,48.84926237451418,41.85623246815904,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.27411831817722
3,2,0.0,0.0,0.0152102718129754,0.0152102718129754,55395.125,55251.222204740945,55539.027795259055,60.85651670117178,0.0,0.0,0.0,0.0,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.34542465017952
3,2,0.0025,0.0025,0.0152102718129754,0.0152483452111482,55409.125,55256.38141348928,55561.86858651072,64.59528883197066,14.0,-31.361358106313688,59.36135810631369,19.183326093250876,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.374786081004
3,2,0.005,0.005,0.0152102718129754,0.0152865136042237,55470.25,55333.0059096697,55607.4940903303,58.04054924914872,75.125,12.431493026401668,137.81850697359835,26.51309481046246,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.44189792288847
3,2,0.01,0.01,0.0152102718129754,0.0153631381690502,55589.875,55449.01570827088,55730.73429172912,59.569418538374194,194.75,98.83400166146562,290.6659983385344,40.562892084831844,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.57612160665747
3,2,0.02,0.02,0.0152102718129754,0.0155175393447279,55681.375,55564.10968101635,55798.64031898365,49.5915234332297,286.25,188.71846287867834,383.78153712132166,41.24610371209105,1076487.3511024239,1059619.3779124406,1093355.3242924071,156.74809570148653
3,2,0.05,0.05,0.0152102718129754,0.0159901194274425,56147.125,56005.872847624814,56288.377152375186,59.735559372717255,752.0,599.240358019739,904.759641980261,64.60207869278334,1076487.3511024239,1059619.3779124406,1093355.3242924071,157.39404717962483
3,2,0.1,0.1,0.0152102718129754,0.0168099515140056,57027.125,56903.798504041544,57150.451495958456,52.154796211442935,1632.0,1510.1915181017905,1753.8084818982095,51.51282780600797,1076487.3511024239,1059619.3779124406,1093355.3242924071,158.40072480789235
3,7,-0.1,0.1,0.0139875570312142,0.0126564651727676,147395.875,146920.8741666642,147870.8758333358,200.87793357267634,-5806.75,-5989.278879338101,-5624.221120661899,77.1914942575559,1926308.641678514,1896807.3453401353,1955809.9380168926,238.44417972551258
3,7,-0.05,0.05,0.0139875570312142,0.0133053762838244,150419.625,149862.10856107005,150977.14143892995,235.77379727642096,-2783.0,-3048.6912294884714,-2517.3087705115286,112.36086634462322,1926308.641678514,1896807.3453401353,1955809.9380168926,240.69242642864333
3,7,-0.02,0.02,0.0139875570312142,0.0137105854228138,151993.25,151567.62027381104,152418.87972618896,179.99888392511136,-1209.375,-1391.2507634000347,-1027.4992365999653,76.91529141576093,1926308.641678514,1896807.3453401353,1955809.9380168926,241.98852387503774
3,7,-0.01,0.01,0.0139875570312142,0.0138483783230185,152631.75,152181.55653179728,153081.94346820272,190.38689461950142,-570.875,-795.397570252417,-346.35242974758296,94.95063331993705,1926308.641678514,1896807.3453401353,1955809.9380168926,242.44991778799366
3,7,-0.005,0.005,0.0139875570312142,0.0139177935197949,152983.5,152469.37014613533,153497.62985386467,217.425603039621,-219.125,-380.1499325863732,-58.10006741362682,68.09747150225182,1926308.641678514,1896807.3453401353,1955809.9380168926,242.69319821482497
3,7,-0.0025,0.0025,0.0139875570312142,0.0139526315033435,153096.75,152610.00696565578,153583.49303434422,205.84371238532262,-105.875,-269.9491074656237,58.199107465623655,69.38696807964529,1926308.641678514,1896807.3453401353,1955809.9380168926,242.78967148753395
3,7,0.0,0.0,0.0139875570312142,0.0139875570312142,153202.625,152746.33042709378,153658.91957290622,192.96705284100406,0.0,0.0,0.0,0.0,1926308.641678514,1896807.3453401353,1955809.9380168926,242.87775578000736
3,7,0.0025,0.0025,0.0139875570312142,0.0140225701034069,153414.0,152848.19283528932,153979.80716471068,239.27994662558507,211.375,78.08279067648587,344.66720932351416,56.369298096190114,1926308.641678514,1896807.3453401353,1955809.9380168926,243.02036844401192
3,7,0.005,0.005,0.0139875570312142,0.014057669788599,153569.125,152994.1314294799,154144.1185705201,243.16487921191015,366.5,217.6198533702245,515.3801466297755,62.961439446242466,1926308.641678514,1896807.3453401353,1955809.9380168926,243.1671755981343
3,7,0.01,0.01,0.0139875570312142,0.0141281345859169,153935.25,153300.49265540965,154570.00734459035,268.4389894769919,732.625,516.8316650902939,948.4183349097061,91.25903820209496,1926308.641678514,1896807.3453401353,1955809.9380168926,243.41465051508337
3,7,0.02,0.02,0.0139875570312142,0.0142701240256428,154459.0,153838.8477852475,155079.1522147525,262.2624775732456,1256.375,1044.5218889948178,1468.2281110051822,89.59271683967556,1926308.641678514,1896807.3453401353,1955809.9380168926,243.80473809603703
3,7,0.05,0.05,0.0139875570312142,0.0147047145292162,156202.875,155734.09768037312,156671.65231962688,198.24600856187317,3000.25,2773.3636517459545,3227.1363482540455,95.95027544068257,1926308.641678514,1896807.3453401353,1955809.9380168926,245.0840575819603
3,7,0.1,0.1,0.0139875570312142,0.0154586415737867,159040.875,158580.09333441386,159501.65666558614,194.86464510196373,5838.25,5555.31765470059,6121.18234529941,119.65213716675281,1926308.641678514,1896807.3453401353,1955809.9380168926,247.25260897285324
4,1,-0.1,0.1,0.0108905816450715,0.0098542058840394,114929.0,114353.59458294304,115504.40541705696,243.33904918270483,-6022.5,-6340.867355040694,-5704.132644959306,134.6376088404934,454824.9294868782,443195.6056560743,466454.25331768213,247.62591859333577
4,1,-0.05,0.05,0.0108905816450715,0.0103594418615102,117888.75,117467.30168609128,118310.19831390872,178.230563957396,-3062.75,-3250.718904471517,-2874.781095528483,79.4920818159178,454824.9294868782,443195.6056560743,466454.25331768213,250.2432804268313
4,1,-0.02,0.02,0.0108905816450715,0.0106749339029192,119818.25,119335.95426805611,120300.54573194389,203.96294744039034,-1133.25,-1240.8373873028333,-1025.6626126971667,45.4987244719171,454824.9294868782,443195.6056560743,466454.25331768213,251.89171504311935
4,1,-0.01,0.01,0.0108905816450715,0.0107822185382246,120365.875,119829.44870727856,120902.30129272144,226.85477084154837,-585.625,-752.1230095592064,-419.12699044079363,70.41203668915057,454824.9294868782,443195.6056560743,466454.25331768213,252.3279420153686
4,1,-0.005,0.005,0.0108905816450715,0.0108362641185522,120623.0,120131.96251767511,121114.03748232489,207.6598351700616,-328.5,-469.2263650358143,-187.77363496418567,59.51320381706422,454824.9294868782,443195.6056560743,466454.25331768213,252.60477836314215
4,1,-0.0025,0.0025,0.0108905816450715,0.0108633888885378,120781.125,120249.13044207133,121313.11955792867,224.98058944051152,-170.375,-253.3548520925522,-87.39514790744781,35.09219362723608,454824.9294868782,443195.6056560743,466454.25331768213,252.73900204691117
4,1,0.0,0.0,0.0108905816450715,0.0108905816450715,120951.5,120430.66251235982,121472.33748764018,220.26226250929656,0.0,0.0,0.0,0.0,454824.9294868782,443195.6056560743,466454.25331768213,252.87322573068016
4,1,0.0025,0.0025,0.0108905816450715,0.010917842388153,121092.75,120488.6077161824,121696.8922838176,255.49187504553979,141.25,6.86871525342417,275.63128474657583,56.82986827867392,454824.9294868782,443195.6056560743,466454.25331768213,252.9948659440958
4,1,0.005,0.005,0.0108905816450715,0.0109451711177825,121157.0,120582.11522026174,121731.88477973826,243.1188715716773,205.5,47.33509337921521,363.6649066207848,66.88796603276258,454824.9294868782,443195.6056560743,466454.25331768213,253.05778329586255
4,1,0.01,0.01,0.0108905816450715,0.011000033468008,121412.75,120928.84113550192,121896.65886449808,204.6451414731643,461.25,236.9929392386211,685.5070607613789,94.83834931081412,454824.9294868782,443195.6056560743,466454.25331768213,253.2842857622227
4,1,0.02,0.02,0.0108905816450715,0.0111105861142277,122125.5,121556.45367041779,122694.54632958221,240.64979000317334,1174.0,942.9745337096032,1405.0254662903967,97.70070916543322,454824.9294868782,443195.6056560743,466454.25331768213,253.8085970269454
4,1,0.05,0.05,0.0108905816450715,0.0114489533007144,123767.0,123120.36837054965,124413.63162945035,273.4606265730302,2815.5,2354.6077133459107,3276.3922866540893,194.9114267705059,454824.9294868782,443195.6056560743,466454.25331768213,255.24311264722658
4,1,0.1,0.1,0.0108905816450715,0.0120359547436237,126506.375,125803.67738197824,127209.07261802176,297.1709427188812,5554.875,5099.52068922802,6010.22931077198,192.56941582378622,454824.9294868782,443195.6056560743,466454.25331768213,257.57944364283077
4,2,-0.1,0.1,0.0116654084995388,0.0105552980676293,126306.5,125519.42180590941,127093.57819409059,332.8555027550028,-7933.125,-8358.649310176217,-7507.600689823783,179.95430347531484,1734972.1054024603,1701370.742922595,1768573.4678823256,208.44518640314084
4,2,-0.05,0.05,0.0116654084995388,0.0110964803025126,130336.25,129642.23583937193,131030.26416062807,293.4987071035042,-3903.375,-4259.5644688731245,-3547.1855311268755,150.6325872422223,1734972.1054024603,1701370.742922595,1768573.4678823256,211.35196805476326
4,2,-0.02,0.02,0.0116654084995388,0.0114344181492924,132552.25,131913.02985755826,133191.47014244174,270.3263074508288,-1687.375,-2022.8770475445424,-1351.8729524554576,141.88387322787202,1734972.1054024603,1701370.742922595,1768573.4678823256,213.04654206234687
4,2,-0.01,0.01,0.0116654084995388,0.0115493359044194,133712.25,133131.0286521393,134293.4713478607,245.79860731326949,-527.375,-764.6639948468924,-290.0860051531076,100.34955646211326,1734972.1054024603,1701370.742922595,1768573.4678823256,213.70927150095633
4,2,-0.005,0.005,0.0116654084995388,0.0116072269156575,133884.625,133319.21609998526,134450.03390001474,239.11152041762557,-355.0,-536.1750394398334,-173.82496056016655,76.61895513327158,1734972.1054024603,1701370.742922595,1768573.4678823256,213.8728566155498
4,2,-0.0025,0.0025,0.0116654084995388,0.0116362813860178,134158.5,133507.91916059208,134809.08083940792,275.13074813882315,-81.125,-174.88768418203796,12.637684182037944,39.6522551601509,1734972.1054024603,1701370.742922595,1768573.4678823256,214.06160867084998
4,2,0.0,0.0,0.0116654084995388,0.0116654084995388,134239.625,133583.32599331404,134895.92400668596,277.5489620576624,0.0,0.0,0.0,0.0,1734972.1054024603,1701370.742922595,1768573.4678823256,214.2042213348545
4,2,0.0025,0.0025,0.0116654084995388,0.0116946091875433,134550.25,133802.15283828435,135298.34716171565,316.37041750364165,310.625,131.31907993866255,489.9309200613375,75.82850422876234,1734972.1054024603,1701370.742922595,1768573.4678823256,214.41814033086138
4,2,0.005,0.005,0.0116654084995388,0.0117238815873861,135060.5,134137.23361487943,135983.76638512057,390.4495120096469,820.875,442.4592700176187,1199.2907299823814,160.032076862734,1734972.1054024603,1701370.742922595,1768573.4678823256,214.62786483675043
4,2,0.01,0.01,0.0116654084995388,0.0117826480418443,135331.375,134592.50046655312,136070.24953344688,312.4701664330761,1091.75,818.2290281893214,1365.2709718106785,115.67206571041379,1734972.1054024603,1701370.742922595,1768573.4678823256,214.8795342438173
4,2,0.02,0.02,0.0116654084995388,0.0119010647758841,136022.75,135375.8300329782,136669.6699670218,273.582564581256,1783.125,1643.1338824203372,1923.1161175796628,59.20226754223909,1734972.1054024603,1701370.742922595,1768573.4678823256,215.3912620381866
4,2,0.05,0.05,0.0116654084995388,0.0122635066509246,138280.375,137394.32748252898,139166.42251747102,374.7096465217149,4040.75,3650.159923639559,4431.34007636044,165.18061002603005,1734972.1054024603,1701370.742922595,1768573.4678823256,217.02291869400355
4,2,0.1,0.1,0.0116654084995388,0.0128922704607248,142191.375,141216.6784797534,143166.0715202466,412.19932494139636,7951.75,7352.802207909761,8550.69779209024,253.29512360654937,1734972.1054024603,1701370.742922595,1768573.4678823256,219.6738364484413
4,7,-0.1,0.1,0.0098292483016848,0.008893871679902,4246.5,4156.13678398572,4336.86321601428,38.21461949119921,-200.75,-316.40764255828327,-85.09235744171671,48.911636798268304,164.22326387176156,121.90605995901535,206.54046778450777,24.49582228784269
4,7,-0.05,0.05,0.0098292483016848,0.0093498704954981,4325.875,4199.608210479302,4452.141789520698,53.39824686127011,-121.375,-209.34744130338464,-33.402558696615344,37.20356045749231,164.22326387176156,121.90605995901535,206.54046778450777,25.43958256434348
4,7,-0.02,0.02,0.0098292483016848,0.0096346158534288,4380.75,4214.344480917054,4547.155519082946,70.37292245093786,-66.5,-122.36793416959196,-10.632065830408045,23.626558905483584,164.22326387176156,121.90605995901535,206.54046778450777,26.081339552364014
4,7,-0.01,0.01,0.0098292483016848,0.0097314454615116,4389.0,4223.359318955735,4554.640681044265,70.04947231370534,-58.25,-96.9676598490143,-19.53234015098571,16.37370496514806,164.22326387176156,121.90605995901535,206.54046778450777,26.25750813731083
4,7,-0.005,0.005,0.0098292483016848,0.0097802244126796,4416.375,4242.389690222991,4590.360309777009,73.57841723048176,-30.875,-59.093249440269766,-2.6567505597302343,11.933502509441942,164.22326387176156,121.90605995901535,206.54046778450777,26.404315291433175
4,7,-0.0025,0.0025,0.0098292483016848,0.0098047060891985,4427.0,4243.660456674656,4610.339543325344,77.53432419626438,-20.25,-37.20023766789109,-3.2997623321089087,7.168258405737657,164.22326387176156,121.90605995901535,206.54046778450777,26.45045468272877
4,7,0.0,0.0,0.0098292483016848,0.0098292483016848,4447.25,4258.3474566774785,4636.1525433225215,79.88691784552177,0.0,0.0,0.0,0.0,164.22326387176156,121.90605995901535,206.54046778450777,26.52595550484883
4,7,0.0025,0.0025,0.0098292483016848,0.0098538529127836,4450.625,4253.2138025599825,4648.0361974400175,83.48522912553366,3.375,-16.169902764344034,22.919902764344034,8.265542718332016,164.22326387176156,121.90605995901535,206.54046778450777,26.580483876379986
4,7,0.005,0.005,0.0098292483016848,0.0098785171285271,4467.25,4269.574549602009,4664.925450397991,83.59698174660886,20.0,1.1358616200745395,38.864138379925464,7.977647343851265,164.22326387176156,121.90605995901535,206.54046778450777,26.635012247911142
4,7,0.01,0.01,0.0098292483016848,0.0099280336871743,4471.625,4259.696493722169,4683.553506277831,89.62460151335999,24.375,-18.559462368794435,67.30946236879444,18.15699147121335,164.22326387176156,121.90605995901535,206.54046778450777,26.723096540384553
4,7,0.02,0.02,0.0098292483016848,0.0100278118625283,4468.75,4242.977136397702,4694.522863602298,95.47938259121703,21.5,-26.269339612312052,69.26933961231205,20.20166188354668,164.22326387176156,121.90605995901535,206.54046778450777,26.920237575920268
4,7,0.05,0.05,0.0098292483016848,0.0103332046419382,4516.875,4319.428653751085,4714.321346248915,83.50009356282182,69.625,15.946508836747917,123.30349116325209,22.700643084031153,164.22326387176156,121.90605995901535,206.54046778450777,27.520049662762993
4,7,0.1,0.1,0.0098292483016848,0.0108629995957016,4664.5,4435.215478540579,4893.784521459421,96.96446329896918,217.25,143.08708803677786,291.41291196322214,31.363508140148205,164.22326387176156,121.90605995901535,206.54046778450777,28.56447770209053
5,1,-0.1,0.1,0.0129776550456881,0.0117426682263612,7210.875,7026.280932772989,7395.469067227011,78.06486256861753,-424.75,-593.4486113507617,-256.05138864923833,71.34267156277711,18235.60491194819,17586.50143565289,18884.70838824349,88.94416294755209
5,1,-0.05,0.05,0.0129776550456881,0.0123447272926568,7419.875,7297.844221685116,7541.905778314884,51.60683699859932,-215.75,-365.96463834968233,-65.53536165031764,63.52579622259201,18235.60491194819,17586.50143565289,18884.70838824349,90.14378712123755
5,1,-0.02,0.02,0.0129776550456881,0.0127206807956099,7508.625,7348.2123137200815,7669.0376862799185,67.83855243464862,-127.0,-229.4555736034037,-24.544426396596307,43.32847958164633,18235.60491194819,17586.50143565289,18884.70838824349,90.71843226737357
5,1,-0.01,0.01,0.0129776550456881,0.0128485253080725,7588.125,7434.748642795609,7741.501357204391,64.86288766643504,-47.5,-114.39660100960091,19.396601009600914,28.290583996396094,18235.60491194819,17586.50143565289,18884.70838824349,90.98268514479379
5,1,-0.005,0.005,0.0129776550456881,0.0129129281267523,7603.25,7433.8096333611265,7772.6903666388735,71.65636000085009,-32.375,-74.70757085750715,9.95757085750715,17.902451448255427,18235.60491194819,17586.50143565289,18884.70838824349,91.1169088285628
5,1,-0.0025,0.0025,0.0129776550456881,0.0129452515393495,7614.125,7452.485507243439,7775.764492756561,68.35736910322314,-21.5,-60.42919293084477,17.42919293084477,16.463162341595076,18235.60491194819,17586.50143565289,18884.70838824349,91.19660414080064
5,1,0.0,0.0,0.0129776550456881,0.0129776550456881,7635.625,7478.763426702017,7792.486573297983,66.33678614787252,0.0,0.0,0.0,0.0,18235.60491194819,17586.50143565289,18884.70838824349,91.2930774135096
5,1,0.0025,0.0025,0.0129776550456881,0.0130101405084133,7640.75,7481.247530428483,7800.252469571517,67.45362163315303,5.125,-16.599769874557527,26.849769874557527,9.187408891676538,18235.60491194819,17586.50143565289,18884.70838824349,91.28468843327406
5,1,0.005,0.005,0.0129776550456881,0.0130427060648798,7672.75,7514.058373188778,7831.441626811222,67.11071609128989,37.125,-10.628529888796287,84.8785298887963,20.194975948770736,18235.60491194819,17586.50143565289,18884.70838824349,91.34341129492299
5,1,0.01,0.01,0.0129776550456881,0.0131080830469727,7691.375,7508.633896996852,7874.116103003148,77.28124368176279,55.75,-10.650349408810598,122.1503494088106,28.08071910963616,18235.60491194819,17586.50143565289,18884.70838824349,91.43149558739638
5,1,0.02,0.02,0.0129776550456881,0.0132398204877972,7761.0,7600.324198455658,7921.675801544342,67.94982392492693,125.375,38.27973429895856,212.47026570104146,36.83260274539392,18235.60491194819,17586.50143565289,18884.70838824349,91.69994295493439
5,1,0.05,0.05,0.0129776550456881,0.0136430338025093,7883.625,7734.620205550658,8032.629794449342,63.01415303043322,248.0,141.41189909086438,354.5881009091356,45.07612608529201,18235.60491194819,17586.50143565289,18884.70838824349,92.42139525519278
5,1,0.1,0.1,0.0129776550456881,0.0143425278365612,8154.875,8051.5736645978795,8258.17633540212,43.686152390823864,519.25,391.59567866678793,646.904321333212,53.98503430184543,18235.60491194819,17586.50143565289,18884.70838824349,93.51196268581592
5,2,-0.1,0.1,0.0048190923407673,0.0043604951351881,5702.375,5592.761085859967,5811.988914140033,46.35574301760555,-704.0,-802.3950809460956,-605.6049190539044,41.61129654312636,5682.711789181718,5309.719595794693,6055.7039825687425,58.18596691386195
5,2,-0.05,0.05,0.0048190923407673,0.0045840623788535,6073.625,5962.252580619085,6184.997419380915,47.09941518441907,-332.75,-412.76223763550234,-252.73776236449766,33.837188966326046,5682.711789181718,5309.719595794693,6055.7039825687425,59.49464783060971
5,2,-0.02,0.02,0.0048190923407673,0.0047236680984497,6278.0,6156.499297121155,6399.500702878845,51.38266800613385,-128.375,-176.65359251038916,-80.09640748961084,20.417025021150504,5682.711789181718,5309.719595794693,6055.7039825687425,60.31257340357706
5,2,-0.01,0.01,0.0048190923407673,0.0047711418010294,6305.5,6193.776642775175,6417.223357224825,47.24782685856718,-100.875,-147.41074154694454,-54.339258453055464,19.679973050939733,5682.711789181718,5309.719595794693,6055.7039825687425,60.4384081071105
5,2,-0.005,0.005,0.0048190923407673,0.0047950567677617,6384.5,6298.2479196421955,6470.7520803578045,36.47601951967895,-21.875,-88.05647992432284,44.30647992432284,27.988159167251936,5682.711789181718,5309.719595794693,6055.7039825687425,60.68588302405959
5,2,-0.0025,0.0025,0.0048190923407673,0.0048070596531033,6397.75,6296.752236618428,6498.747763381572,42.71197138976378,-8.625,-39.00551684341906,21.75551684341906,12.847925763662063,5682.711789181718,5309.719595794693,6055.7039825687425,60.73621690547297
